country,alpha3_lower,continent,time,lifeExp,pop,gdpPercap
Italy,ita,Europa,2005-01-01,80.99,58281209,33244.39755
Italy,ita,Europa,2010-01-01,82.08,59325232,32045.28407
Italy,ita,Europa,2015-01-01,82.74,60578489,30230.2263
Italy,ita,Europa,2019-01-01,83.1,60550092,32043.90737
Japan,jpn,Asia,1800-01-01,36.4,28000000,NA
Japan,jpn,Asia,1805-01-01,36.4,28721621,NA
Japan,jpn,Asia,1810-01-01,36.4,29462603,NA
Japan,jpn,Asia,1815-01-01,36.41,30221918,NA
Japan,jpn,Asia,1820-01-01,36.41,30925444,NA
Japan,jpn,Asia,1825-01-01,36.41,31164504,NA
Japan,jpn,Asia,1830-01-01,36.41,31329845,NA
Japan,jpn,Asia,1835-01-01,36.41,31496064,NA
Japan,jpn,Asia,1840-01-01,36.42,31663166,NA
Japan,jpn,Asia,1845-01-01,36.42,31831155,NA
Japan,jpn,Asia,1850-01-01,36.42,32050374,NA
Japan,jpn,Asia,1855-01-01,36.42,32566801,NA
Japan,jpn,Asia,1860-01-01,36.42,33143175,NA
Japan,jpn,Asia,1865-01-01,36.43,33729730,NA
Japan,jpn,Asia,1870-01-01,36.59,34388672,NA
Japan,jpn,Asia,1875-01-01,36.82,35460646,NA
Japan,jpn,Asia,1880-01-01,37.07,36672261,NA
Japan,jpn,Asia,1885-01-01,37.38,38193692,NA
Japan,jpn,Asia,1890-01-01,37.75,39847686,NA
Japan,jpn,Asia,1895-01-01,38.19,41741258,NA
Japan,jpn,Asia,1900-01-01,38.71,43805856,NA
Japan,jpn,Asia,1905-01-01,39.35,46324792,NA
Japan,jpn,Asia,1910-01-01,40.13,49058391,NA
Japan,jpn,Asia,1915-01-01,41.08,52031339,NA
Japan,jpn,Asia,1920-01-01,42.25,55292553,NA
Japan,jpn,Asia,1925-01-01,44.68,59230123,NA
Japan,jpn,Asia,1930-01-01,46.9,63476570,NA
Japan,jpn,Asia,1935-01-01,48.54,67718104,NA
Japan,jpn,Asia,1940-01-01,49.33,72238836,NA
Japan,jpn,Asia,1945-01-01,30.76,77370299,NA
Japan,jpn,Asia,1950-01-01,59.75,82802084,NA
Japan,jpn,Asia,1955-01-01,66.12,89018255,NA
Japan,jpn,Asia,1960-01-01,68.31,93673612,6260.67597
Japan,jpn,Asia,1965-01-01,70.86,98447007,9319.70656
Japan,jpn,Asia,1970-01-01,72.65,104929260,14122.30527
Japan,jpn,Asia,1975-01-01,74.77,112413362,16342.92054
Japan,jpn,Asia,1980-01-01,76.57,117816942,19345.31902
Japan,jpn,Asia,1985-01-01,78.16,121883483,22920.24698
Japan,jpn,Asia,1990-01-01,79.41,124505243,28508.39127
Japan,jpn,Asia,1995-01-01,80.24,126365486,30171.16379
Japan,jpn,Asia,2000-01-01,81.57,127524168,31430.63113
Japan,jpn,Asia,2005-01-01,82.5,128326115,33098.54747
Japan,jpn,Asia,2010-01-01,83.34,128542349,32942.20208
Japan,jpn,Asia,2015-01-01,84.35,127985139,34960.63938
Japan,jpn,Asia,2019-01-01,84.8,126860299,36362.35732
Kenya,ken,Afrika,1800-01-01,25.5,2574000,NA
Kenya,ken,Afrika,1805-01-01,25.5,2642955,NA
Kenya,ken,Afrika,1810-01-01,25.5,2713833,NA
Kenya,ken,Afrika,1815-01-01,25.5,2786533,NA
Kenya,ken,Afrika,1820-01-01,25.5,2861182,NA
Kenya,ken,Afrika,1825-01-01,25.5,2937830,NA
Kenya,ken,Afrika,1830-01-01,25.5,3016531,NA
Kenya,ken,Afrika,1835-01-01,25.5,3097341,NA
Kenya,ken,Afrika,1840-01-01,25.5,3180316,NA
Kenya,ken,Afrika,1845-01-01,25.5,3265513,NA
Kenya,ken,Afrika,1850-01-01,25.5,3354404,NA
Kenya,ken,Afrika,1855-01-01,25.5,3452962,NA
Kenya,ken,Afrika,1860-01-01,25.5,3555884,NA
Kenya,ken,Afrika,1865-01-01,25.5,3661872,NA
Kenya,ken,Afrika,1870-01-01,25.5,3773291,NA
Kenya,ken,Afrika,1875-01-01,25.78,3902807,NA
Kenya,ken,Afrika,1880-01-01,26.05,4039148,NA
Kenya,ken,Afrika,1885-01-01,26.33,4180250,NA
Kenya,ken,Afrika,1890-01-01,26.6,4295113,NA
Kenya,ken,Afrika,1895-01-01,26.88,4216818,NA
Kenya,ken,Afrika,1900-01-01,27.15,4102855,NA
Kenya,ken,Afrika,1905-01-01,27.43,3946438,NA
Kenya,ken,Afrika,1910-01-01,27.7,3802626,NA
Kenya,ken,Afrika,1915-01-01,27.98,3749031,NA
Kenya,ken,Afrika,1920-01-01,28.25,3753401,NA
Kenya,ken,Afrika,1925-01-01,27.47,4038350,NA
Kenya,ken,Afrika,1930-01-01,27.85,4385493,NA
Kenya,ken,Afrika,1935-01-01,29.51,4709329,NA
Kenya,ken,Afrika,1940-01-01,31.41,5060586,NA
Kenya,ken,Afrika,1945-01-01,33.49,5520037,NA
Kenya,ken,Afrika,1950-01-01,48.76,6076757,NA
Kenya,ken,Afrika,1955-01-01,50.93,6987658,NA
Kenya,ken,Afrika,1960-01-01,54.29,8120082,657.30495
Kenya,ken,Afrika,1965-01-01,56.31,9530163,658.48511
Kenya,ken,Afrika,1970-01-01,58.15,11301394,731.90262
Kenya,ken,Afrika,1975-01-01,60.24,13575898,968.92608
Kenya,ken,Afrika,1980-01-01,62.21,16417203,1088.37662
Kenya,ken,Afrika,1985-01-01,63.39,19877078,1018.1173
Kenya,ken,Afrika,1990-01-01,62.12,23724574,1121.97367
Kenya,ken,Afrika,1995-01-01,57.04,27768297,1037.26942
Kenya,ken,Afrika,2000-01-01,54.83,31964557,1002.37486
Kenya,ken,Afrika,2005-01-01,56.51,36624897,1045.92472
Kenya,ken,Afrika,2010-01-01,61.18,42030684,1163.89697
Kenya,ken,Afrika,2015-01-01,64.42,47878339,1336.88327
Kenya,ken,Afrika,2019-01-01,66.51,52573967,1513.43727
South Korea,kor,Asia,1800-01-01,25.8,9395000,NA
South Korea,kor,Asia,1805-01-01,25.8,9395000,NA
South Korea,kor,Asia,1810-01-01,25.8,9395000,NA
South Korea,kor,Asia,1815-01-01,25.8,9395000,NA
South Korea,kor,Asia,1820-01-01,25.8,9397978,NA
South Korea,kor,Asia,1825-01-01,25.8,9419838,NA
South Korea,kor,Asia,1830-01-01,25.8,9444739,NA
South Korea,kor,Asia,1835-01-01,25.8,9469706,NA
South Korea,kor,Asia,1840-01-01,25.8,9494738,NA
South Korea,kor,Asia,1845-01-01,25.8,9519837,NA
South Korea,kor,Asia,1850-01-01,25.8,9548156,NA
South Korea,kor,Asia,1855-01-01,25.8,9544657,NA
South Korea,kor,Asia,1860-01-01,25.8,9544021,NA
South Korea,kor,Asia,1865-01-01,25.8,9543099,NA
South Korea,kor,Asia,1870-01-01,25.8,9538488,NA
South Korea,kor,Asia,1875-01-01,25.8,9512122,NA
South Korea,kor,Asia,1880-01-01,25.8,9482164,NA
South Korea,kor,Asia,1885-01-01,25.8,9452005,NA
South Korea,kor,Asia,1890-01-01,25.8,9421653,NA
South Korea,kor,Asia,1895-01-01,25.8,9391152,NA
South Korea,kor,Asia,1900-01-01,25.8,9368981,NA
South Korea,kor,Asia,1905-01-01,24.88,9400514,NA
South Korea,kor,Asia,1910-01-01,24.1,9518738,NA
South Korea,kor,Asia,1915-01-01,25.98,10151112,NA
South Korea,kor,Asia,1920-01-01,28,10955505,NA
South Korea,kor,Asia,1925-01-01,31.16,11883485,NA
South Korea,kor,Asia,1930-01-01,35.12,12858761,NA
South Korea,kor,Asia,1935-01-01,39.46,13671324,NA
South Korea,kor,Asia,1940-01-01,43.73,14649622,NA
South Korea,kor,Asia,1945-01-01,42.5,16753792,NA
South Korea,kor,Asia,1950-01-01,43,19211387,NA
South Korea,kor,Asia,1955-01-01,55.9,21514564,NA
South Korea,kor,Asia,1960-01-01,59.11,25329521,1027.46854
South Korea,kor,Asia,1965-01-01,61.36,28895557,1274.04151
South Korea,kor,Asia,1970-01-01,63.57,32195679,1977.07104
South Korea,kor,Asia,1975-01-01,65.73,35378657,2905.62382
South Korea,kor,Asia,1980-01-01,67.33,38045605,4055.79084
South Korea,kor,Asia,1985-01-01,69.87,40804406,5950.80043
South Korea,kor,Asia,1990-01-01,72.13,42918416,9365.39499
South Korea,kor,Asia,1995-01-01,74.34,45292521,13408.68142
South Korea,kor,Asia,2000-01-01,76.34,47379237,16992.47908
South Korea,kor,Asia,2005-01-01,78.78,48701069,21193.35751
South Korea,kor,Asia,2010-01-01,80.82,49545638,25451.00416
South Korea,kor,Asia,2015-01-01,82.61,50823087,28732.23108
South Korea,kor,Asia,2019-01-01,82.92,51225321,31610.919
Lesotho,lso,Afrika,1800-01-01,32.8,276361,NA
Lesotho,lso,Afrika,1805-01-01,32.8,276361,NA
Lesotho,lso,Afrika,1810-01-01,32.8,276361,NA
Lesotho,lso,Afrika,1815-01-01,32.8,276361,NA
Lesotho,lso,Afrika,1820-01-01,32.8,273955,NA
Lesotho,lso,Afrika,1825-01-01,32.8,256850,NA
Lesotho,lso,Afrika,1830-01-01,32.8,238664,NA
Lesotho,lso,Afrika,1835-01-01,32.8,221767,NA
Lesotho,lso,Afrika,1840-01-01,32.8,206065,NA
Lesotho,lso,Afrika,1845-01-01,32.8,191475,NA
Lesotho,lso,Afrika,1850-01-01,32.8,180549,NA
Lesotho,lso,Afrika,1855-01-01,32.8,186541,NA
Lesotho,lso,Afrika,1860-01-01,32.8,195602,NA
Lesotho,lso,Afrika,1865-01-01,32.8,205101,NA
Lesotho,lso,Afrika,1870-01-01,32.8,215060,NA
Lesotho,lso,Afrika,1875-01-01,33.35,225501,NA
Lesotho,lso,Afrika,1880-01-01,33.89,236447,NA
Lesotho,lso,Afrika,1885-01-01,34.44,247922,NA
Lesotho,lso,Afrika,1890-01-01,34.99,259951,NA
Lesotho,lso,Afrika,1895-01-01,35.54,272562,NA
Lesotho,lso,Afrika,1900-01-01,36.08,286881,NA
Lesotho,lso,Afrika,1905-01-01,36.63,309224,NA
Lesotho,lso,Afrika,1910-01-01,37.18,334338,NA
Lesotho,lso,Afrika,1915-01-01,37.73,360217,NA
Lesotho,lso,Afrika,1920-01-01,38.27,389867,NA
Lesotho,lso,Afrika,1925-01-01,38.82,431235,NA
Lesotho,lso,Afrika,1930-01-01,39.37,478254,NA
Lesotho,lso,Afrika,1935-01-01,39.92,528759,NA
Lesotho,lso,Afrika,1940-01-01,40.46,583968,NA
Lesotho,lso,Afrika,1945-01-01,41.01,642557,NA
Lesotho,lso,Afrika,1950-01-01,51.97,704686,NA
Lesotho,lso,Afrika,1955-01-01,52.62,766763,NA
Lesotho,lso,Afrika,1960-01-01,53.28,837264,231.13696
Lesotho,lso,Afrika,1965-01-01,53.58,922307,301.53106
Lesotho,lso,Afrika,1970-01-01,54.61,1028930,308.64646
Lesotho,lso,Afrika,1975-01-01,56.2,1160795,348.19858
Lesotho,lso,Afrika,1980-01-01,58.48,1340258,482.98996
Lesotho,lso,Afrika,1985-01-01,60,1526132,492.72801
Lesotho,lso,Afrika,1990-01-01,60.63,1703757,567.05998
Lesotho,lso,Afrika,1995-01-01,57.15,1898598,659.66803
Lesotho,lso,Afrika,2000-01-01,48.47,2032805,715.00851
Lesotho,lso,Afrika,2005-01-01,43.88,1996115,835.60978
Lesotho,lso,Afrika,2010-01-01,48.12,1995575,995.58136
Lesotho,lso,Afrika,2015-01-01,48.47,2059011,1146.06469
Lesotho,lso,Afrika,2019-01-01,51.77,2125267,1096.21697
Luxembourg,lux,Europa,1800-01-01,36.9,127030,NA
Luxembourg,lux,Europa,1805-01-01,36.9,127030,NA
Luxembourg,lux,Europa,1810-01-01,36.9,127030,NA
Luxembourg,lux,Europa,1815-01-01,36.9,127030,NA
Luxembourg,lux,Europa,1820-01-01,36.9,129306,NA
Luxembourg,lux,Europa,1825-01-01,36.9,147078,NA
Luxembourg,lux,Europa,1830-01-01,36.9,167685,NA
Luxembourg,lux,Europa,1835-01-01,36.9,174934,NA
Luxembourg,lux,Europa,1840-01-01,36.9,180143,NA
Luxembourg,lux,Europa,1845-01-01,36.9,186396,NA
Luxembourg,lux,Europa,1850-01-01,36.9,192785,NA
Luxembourg,lux,Europa,1855-01-01,36.9,197893,NA
Luxembourg,lux,Europa,1860-01-01,36.9,201985,NA
Luxembourg,lux,Europa,1865-01-01,36.9,200338,NA
Luxembourg,lux,Europa,1870-01-01,36.9,198803,NA
Luxembourg,lux,Europa,1875-01-01,36.94,203668,NA
Luxembourg,lux,Europa,1880-01-01,37.48,209013,NA
Luxembourg,lux,Europa,1885-01-01,40.05,210137,NA
Luxembourg,lux,Europa,1890-01-01,42.62,211953,NA
Luxembourg,lux,Europa,1895-01-01,45.2,222684,NA
Luxembourg,lux,Europa,1900-01-01,47.78,235231,NA
Luxembourg,lux,Europa,1905-01-01,46.56,247062,NA
Luxembourg,lux,Europa,1910-01-01,50.09,258268,NA
Luxembourg,lux,Europa,1915-01-01,51.97,263618,NA
Luxembourg,lux,Europa,1920-01-01,55.21,269337,NA
Luxembourg,lux,Europa,1925-01-01,55.44,283174,NA
Luxembourg,lux,Europa,1930-01-01,57.53,297131,NA
Luxembourg,lux,Europa,1935-01-01,59.93,299508,NA
Luxembourg,lux,Europa,1940-01-01,62.88,299621,NA
Luxembourg,lux,Europa,1945-01-01,50.2,297298,NA
Luxembourg,lux,Europa,1950-01-01,66.37,296005,NA
Luxembourg,lux,Europa,1955-01-01,67.48,305262,NA
Luxembourg,lux,Europa,1960-01-01,68.94,314585,25509.9213
Luxembourg,lux,Europa,1965-01-01,69.62,330160,28161.93877
Luxembourg,lux,Europa,1970-01-01,70.15,339672,33394.55721
Luxembourg,lux,Europa,1975-01-01,71.15,353984,36418.41917
Luxembourg,lux,Europa,1980-01-01,72.63,364048,40156.94617
Luxembourg,lux,Europa,1985-01-01,73.88,366882,45084.73832
Luxembourg,lux,Europa,1990-01-01,75.25,381780,62086.98726
Luxembourg,lux,Europa,1995-01-01,76.64,408145,70426.7596
Luxembourg,lux,Europa,2000-01-01,78.01,436106,88025.83966
Luxembourg,lux,Europa,2005-01-01,79.55,457848,95483.07764
Luxembourg,lux,Europa,2010-01-01,81.02,507890,98859.0833
Luxembourg,lux,Europa,2015-01-01,82.34,566741,101376.49657
Luxembourg,lux,Europa,2019-01-01,82.92,615730,104583.7159
Madagascar,mdg,Afrika,1800-01-01,30.5,1500000,NA
Madagascar,mdg,Afrika,1805-01-01,30.5,1543794,NA
Madagascar,mdg,Afrika,1810-01-01,30.5,1588920,NA
Madagascar,mdg,Afrika,1815-01-01,30.5,1635311,NA
Madagascar,mdg,Afrika,1820-01-01,30.5,1692445,NA
Madagascar,mdg,Afrika,1825-01-01,30.5,1813529,NA
Madagascar,mdg,Afrika,1830-01-01,30.5,1953749,NA
Madagascar,mdg,Afrika,1835-01-01,30.5,2104810,NA
Madagascar,mdg,Afrika,1840-01-01,30.5,2267551,NA
Madagascar,mdg,Afrika,1845-01-01,30.5,2442874,NA
Madagascar,mdg,Afrika,1850-01-01,30.5,2612685,NA
Madagascar,mdg,Afrika,1855-01-01,30.5,2663048,NA
Madagascar,mdg,Afrika,1860-01-01,30.5,2695264,NA
Madagascar,mdg,Afrika,1865-01-01,30.5,2727847,NA
Madagascar,mdg,Afrika,1870-01-01,30.5,2762459,NA
Madagascar,mdg,Afrika,1875-01-01,30.82,2808101,NA
Madagascar,mdg,Afrika,1880-01-01,31.14,2856168,NA
Madagascar,mdg,Afrika,1885-01-01,31.46,2905031,NA
Madagascar,mdg,Afrika,1890-01-01,31.78,2935223,NA
Madagascar,mdg,Afrika,1895-01-01,32.1,2844235,NA
Madagascar,mdg,Afrika,1900-01-01,32.42,2742689,NA
Madagascar,mdg,Afrika,1905-01-01,32.74,2675244,NA
Madagascar,mdg,Afrika,1910-01-01,33.06,2617331,NA
Madagascar,mdg,Afrika,1915-01-01,33.38,2580246,NA
Madagascar,mdg,Afrika,1920-01-01,33.7,2577561,NA
Madagascar,mdg,Afrika,1925-01-01,34.03,2749206,NA
Madagascar,mdg,Afrika,1930-01-01,34.35,2959882,NA
Madagascar,mdg,Afrika,1935-01-01,34.67,3174789,NA
Madagascar,mdg,Afrika,1940-01-01,34.99,3411589,NA
Madagascar,mdg,Afrika,1945-01-01,35.31,3721327,NA
Madagascar,mdg,Afrika,1950-01-01,41.29,4083548,NA
Madagascar,mdg,Afrika,1955-01-01,42.5,4543540,NA
Madagascar,mdg,Afrika,1960-01-01,44.83,5099368,814.10797
Madagascar,mdg,Afrika,1965-01-01,46.87,5769215,770.00693
Madagascar,mdg,Afrika,1970-01-01,48.44,6576305,848.71437
Madagascar,mdg,Afrika,1975-01-01,52.03,7556032,762.36671
Madagascar,mdg,Afrika,1980-01-01,54.9,8716549,707.85355
Madagascar,mdg,Afrika,1985-01-01,54.79,10063493,563.47799
Madagascar,mdg,Afrika,1990-01-01,55.92,11598647,559.75498
Madagascar,mdg,Afrika,1995-01-01,57.92,13475403,473.96276
Madagascar,mdg,Afrika,2000-01-01,59.52,15766806,487.66025
Madagascar,mdg,Afrika,2005-01-01,61.1,18336722,471.19502
Madagascar,mdg,Afrika,2010-01-01,62.57,21151640,469.24061
Madagascar,mdg,Afrika,2015-01-01,64.16,24234080,467.23555
Madagascar,mdg,Afrika,2019-01-01,65.48,26969306,488.91386
Mexico,mex,Amerika,1800-01-01,26.9,5100000,NA
Mexico,mex,Amerika,1805-01-01,26.9,5436878,NA
Mexico,mex,Amerika,1810-01-01,26.9,5796956,NA
Mexico,mex,Amerika,1815-01-01,26.9,6179870,NA
Mexico,mex,Amerika,1820-01-01,26.9,6524512,NA
Mexico,mex,Amerika,1825-01-01,26.9,6483755,NA
Mexico,mex,Amerika,1830-01-01,26.9,6432243,NA
Mexico,mex,Amerika,1835-01-01,26.9,6705488,NA
Mexico,mex,Amerika,1840-01-01,26.9,7038422,NA
Mexico,mex,Amerika,1845-01-01,26.9,7347024,NA
Mexico,mex,Amerika,1850-01-01,26.9,7688866,NA
Mexico,mex,Amerika,1855-01-01,26.9,8209252,NA
Mexico,mex,Amerika,1860-01-01,26.9,8742630,NA
Mexico,mex,Amerika,1865-01-01,26.9,8978788,NA
Mexico,mex,Amerika,1870-01-01,26.9,9211475,NA
Mexico,mex,Amerika,1875-01-01,26.91,9726329,NA
Mexico,mex,Amerika,1880-01-01,26.91,10315914,NA
Mexico,mex,Amerika,1885-01-01,26.92,10940851,NA
Mexico,mex,Amerika,1890-01-01,26.93,11623615,NA
Mexico,mex,Amerika,1895-01-01,29.56,12481874,NA
Mexico,mex,Amerika,1900-01-01,27.62,13383654,NA
Mexico,mex,Amerika,1905-01-01,26.85,14074971,NA
Mexico,mex,Amerika,1910-01-01,27.47,14664634,NA
Mexico,mex,Amerika,1915-01-01,29.64,14686634,NA
Mexico,mex,Amerika,1920-01-01,31.82,14761605,NA
Mexico,mex,Amerika,1925-01-01,32.19,15709880,NA
Mexico,mex,Amerika,1930-01-01,36.32,16897410,NA
Mexico,mex,Amerika,1935-01-01,40.54,18380643,NA
Mexico,mex,Amerika,1940-01-01,39.35,20232300,NA
Mexico,mex,Amerika,1945-01-01,44.38,23690741,NA
Mexico,mex,Amerika,1950-01-01,48.76,27944671,NA
Mexico,mex,Amerika,1955-01-01,53.59,32350593,NA
Mexico,mex,Amerika,1960-01-01,57.15,37771861,3741.92977
Mexico,mex,Amerika,1965-01-01,59.87,44123863,4561.13604
Mexico,mex,Amerika,1970-01-01,61.44,51493565,5290.20428
Mexico,mex,Amerika,1975-01-01,64.21,59607947,6191.80955
Mexico,mex,Amerika,1980-01-01,66.19,67761367,7677.2031
Mexico,mex,Amerika,1985-01-01,68.62,75983486,7538.47354
Mexico,mex,Amerika,1990-01-01,70.85,83943135,7460.69661
Mexico,mex,Amerika,1995-01-01,72.35,91663290,7390.71472
Mexico,mex,Amerika,2000-01-01,74.21,98899845,8861.86957
Mexico,mex,Amerika,2005-01-01,75.01,106005199,8877.85129
Mexico,mex,Amerika,2010-01-01,75.25,114092961,8878.56138
Mexico,mex,Amerika,2015-01-01,75.73,121858251,9616.64556
Mexico,mex,Amerika,2019-01-01,75.63,127575529,9832.45748
Myanmar,mmr,Asia,1800-01-01,30.8,6000000,NA
Myanmar,mmr,Asia,1805-01-01,30.8,5245857,NA
Myanmar,mmr,Asia,1810-01-01,30.8,4589813,NA
Myanmar,mmr,Asia,1815-01-01,30.8,4012916,NA
Myanmar,mmr,Asia,1820-01-01,30.8,3571864,NA
Myanmar,mmr,Asia,1825-01-01,30.8,3573704,NA
Myanmar,mmr,Asia,1830-01-01,30.8,3642661,NA
Myanmar,mmr,Asia,1835-01-01,30.8,3712950,NA
Myanmar,mmr,Asia,1840-01-01,30.8,3784594,NA
Myanmar,mmr,Asia,1845-01-01,30.8,3857621,NA
Myanmar,mmr,Asia,1850-01-01,30.8,3932075,NA
Myanmar,mmr,Asia,1855-01-01,30.8,3981824,NA
Myanmar,mmr,Asia,1860-01-01,30.8,4032045,NA
Myanmar,mmr,Asia,1865-01-01,30.8,4082719,NA
Myanmar,mmr,Asia,1870-01-01,30.8,4093037,NA
Myanmar,mmr,Asia,1875-01-01,30.87,3853099,NA
Myanmar,mmr,Asia,1880-01-01,30.95,3776681,NA
Myanmar,mmr,Asia,1885-01-01,31.02,5072095,NA
Myanmar,mmr,Asia,1890-01-01,31.1,6950909,NA
Myanmar,mmr,Asia,1895-01-01,31.17,8222031,NA
Myanmar,mmr,Asia,1900-01-01,31.24,9429855,NA
Myanmar,mmr,Asia,1905-01-01,31.32,10231085,NA
Myanmar,mmr,Asia,1910-01-01,31.39,10960381,NA
Myanmar,mmr,Asia,1915-01-01,31.47,11441848,NA
Myanmar,mmr,Asia,1920-01-01,31.54,11955367,NA
Myanmar,mmr,Asia,1925-01-01,31.61,12578523,NA
Myanmar,mmr,Asia,1930-01-01,31.69,13267571,NA
Myanmar,mmr,Asia,1935-01-01,31.76,14160146,NA
Myanmar,mmr,Asia,1940-01-01,31.84,15165332,NA
Myanmar,mmr,Asia,1945-01-01,29.01,16408672,NA
Myanmar,mmr,Asia,1950-01-01,34.56,17779635,NA
Myanmar,mmr,Asia,1955-01-01,36.63,19550067,NA
Myanmar,mmr,Asia,1960-01-01,38.74,21736947,131.43922
Myanmar,mmr,Asia,1965-01-01,40.76,24259356,145.4247
Myanmar,mmr,Asia,1970-01-01,43.09,27269063,140.71435
Myanmar,mmr,Asia,1975-01-01,47.02,30611093,145.28009
Myanmar,mmr,Asia,1980-01-01,50.57,34224316,176.65073
Myanmar,mmr,Asia,1985-01-01,53.38,37977087,201.44308
Myanmar,mmr,Asia,1990-01-01,55.42,41335188,166.13987
Myanmar,mmr,Asia,1995-01-01,56.96,43901598,207.72568
Myanmar,mmr,Asia,2000-01-01,58.93,46719698,293.2675
Myanmar,mmr,Asia,2005-01-01,61.38,48949931,512.6354
Myanmar,mmr,Asia,2010-01-01,64.76,50600827,839.19711
Myanmar,mmr,Asia,2015-01-01,67.73,52680724,1144.47434
Myanmar,mmr,Asia,2019-01-01,69.46,54045422,1362.72544
Malawi,mwi,Afrika,1800-01-01,30.3,737000,NA
Malawi,mwi,Afrika,1805-01-01,30.3,820447,NA
Malawi,mwi,Afrika,1810-01-01,30.3,913763,NA
Malawi,mwi,Afrika,1815-01-01,30.3,1017225,NA
Malawi,mwi,Afrika,1820-01-01,30.3,1132401,NA
Malawi,mwi,Afrika,1825-01-01,30.3,1260617,NA
Malawi,mwi,Afrika,1830-01-01,30.3,1403351,NA
Malawi,mwi,Afrika,1835-01-01,30.3,1562247,NA
Malawi,mwi,Afrika,1840-01-01,30.3,1739133,NA
Malawi,mwi,Afrika,1845-01-01,30.3,1936047,NA
Malawi,mwi,Afrika,1850-01-01,30.3,2126398,NA
Malawi,mwi,Afrika,1855-01-01,30.3,2152788,NA
Malawi,mwi,Afrika,1860-01-01,30.3,2150641,NA
Malawi,mwi,Afrika,1865-01-01,30.3,2144298,NA
Malawi,mwi,Afrika,1870-01-01,30.3,2136649,NA
Malawi,mwi,Afrika,1875-01-01,30.21,2124862,NA
Malawi,mwi,Afrika,1880-01-01,30.13,2116286,NA
Malawi,mwi,Afrika,1885-01-01,30.04,2131931,NA
Malawi,mwi,Afrika,1890-01-01,29.95,2144475,NA
Malawi,mwi,Afrika,1895-01-01,29.86,2112530,NA
Malawi,mwi,Afrika,1900-01-01,29.78,2069220,NA
Malawi,mwi,Afrika,1905-01-01,29.69,1996047,NA
Malawi,mwi,Afrika,1910-01-01,29.6,1925351,NA
Malawi,mwi,Afrika,1915-01-01,29.51,1885782,NA
Malawi,mwi,Afrika,1920-01-01,29.43,1870792,NA
Malawi,mwi,Afrika,1925-01-01,29.34,1992986,NA
Malawi,mwi,Afrika,1930-01-01,29.25,2145712,NA
Malawi,mwi,Afrika,1935-01-01,29.16,2301506,NA
Malawi,mwi,Afrika,1940-01-01,29.08,2473169,NA
Malawi,mwi,Afrika,1945-01-01,28.99,2697708,NA
Malawi,mwi,Afrika,1950-01-01,34.36,2953871,NA
Malawi,mwi,Afrika,1955-01-01,35.85,3270545,NA
Malawi,mwi,Afrika,1960-01-01,37.71,3659980,178.8129
Malawi,mwi,Afrika,1965-01-01,39.55,4134464,197.28176
Malawi,mwi,Afrika,1970-01-01,42.05,4703783,219.82924
Malawi,mwi,Afrika,1975-01-01,45.55,5384798,275.75844
Malawi,mwi,Afrika,1980-01-01,48.83,6250434,301.05823
Malawi,mwi,Afrika,1985-01-01,50.16,7268271,287.21602
Malawi,mwi,Afrika,1990-01-01,49.38,9404499,248.77129
Malawi,mwi,Afrika,1995-01-01,46.33,9844418,275.20465
Malawi,mwi,Afrika,2000-01-01,45.9,11148751,294.34392
Malawi,mwi,Afrika,2005-01-01,48.88,12625950,289.04686
Malawi,mwi,Afrika,2010-01-01,56.32,14539609,358.9409
Malawi,mwi,Afrika,2015-01-01,62.04,16745305,380.59699
Malawi,mwi,Afrika,2019-01-01,64.71,18628749,402.54311
Malaysia,mys,Asia,1800-01-01,30.6,287000,NA
Malaysia,mys,Asia,1805-01-01,30.6,287000,NA
Malaysia,mys,Asia,1810-01-01,30.6,287000,NA
Malaysia,mys,Asia,1815-01-01,30.6,287000,NA
Malaysia,mys,Asia,1820-01-01,30.6,290582,NA
Malaysia,mys,Asia,1825-01-01,30.6,318026,NA
Malaysia,mys,Asia,1830-01-01,30.6,352258,NA
Malaysia,mys,Asia,1835-01-01,30.6,390176,NA
Malaysia,mys,Asia,1840-01-01,30.6,432175,NA
Malaysia,mys,Asia,1845-01-01,30.6,478694,NA
Malaysia,mys,Asia,1850-01-01,30.6,530268,NA
Malaysia,mys,Asia,1855-01-01,30.6,585230,NA
Malaysia,mys,Asia,1860-01-01,30.6,645930,NA
Malaysia,mys,Asia,1865-01-01,30.6,712913,NA
Malaysia,mys,Asia,1870-01-01,30.6,793546,NA
Malaysia,mys,Asia,1875-01-01,30.6,930186,NA
Malaysia,mys,Asia,1880-01-01,30.6,1098824,NA
Malaysia,mys,Asia,1885-01-01,30.6,1298011,NA
Malaysia,mys,Asia,1890-01-01,30.61,1533320,NA
Malaysia,mys,Asia,1895-01-01,30.61,1811562,NA
Malaysia,mys,Asia,1900-01-01,30.61,2129124,NA
Malaysia,mys,Asia,1905-01-01,30.61,2424761,NA
Malaysia,mys,Asia,1910-01-01,30.61,2738718,NA
Malaysia,mys,Asia,1915-01-01,30.61,3028000,NA
Malaysia,mys,Asia,1920-01-01,30.61,3349182,NA
Malaysia,mys,Asia,1925-01-01,30.62,3733371,NA
Malaysia,mys,Asia,1930-01-01,30.62,4162611,NA
Malaysia,mys,Asia,1935-01-01,36.34,4622029,NA
Malaysia,mys,Asia,1940-01-01,42.07,5116462,NA
